dataset,category,raw_label,raw_name,broden_label,broden_name
ade20k,object,867,equipment,313,equipment
ade20k,object,868,escalator;moving staircase;moving stairway,0,-
ade20k,object,869,escarpment,0,-
ade20k,object,870,estuary,0,-
ade20k,object,871,excavator,0,-
ade20k,object,872,exercise bench,0,-
ade20k,object,873,exercise bike,0,-
ade20k,object,874,exercise bikes,0,-
ade20k,object,875,exercise machines,0,-
ade20k,object,877,exhibitor,323,exhibitor
ade20k,object,878,expedition,0,-
ade20k,object,879,extension cord,0,-
ade20k,object,880,external driver,0,-
ade20k,object,881,external drivers,0,-
ade20k,object,882,extractor fan,0,-
ade20k,object,883,extractor pipe,0,-
ade20k,object,886,eyeglasses,260,eyeglass
ade20k,object,887,fabric,326,fabric
ade20k,object,888,fabric softener,0,-
ade20k,object,889,fabric;cloth;material;textile,326,fabric
ade20k,object,891,factory,0,-
ade20k,object,892,fairground,0,-
ade20k,object,893,fairground ride,0,-
ade20k,object,894,fan,104,fan
ade20k,object,897,faucet;spigot,176,faucet
ade20k,object,898,fax,0,-
ade20k,object,899,fax machine,0,-
ade20k,object,900,feather,0,-
ade20k,object,901,feeder,0,-
ade20k,object,903,feeding trough,0,-
ade20k,object,906,fence rubble,0,-
ade20k,object,907,fence;fencing,26,fence
ade20k,object,908,fences,26,fence
ade20k,object,911,fern,0,-
ade20k,object,912,ferris wheel,0,-
ade20k,object,913,field,99,field
ade20k,object,917,figure,0,-
ade20k,object,918,figurine;statuette,139,figurine
ade20k,object,919,file,0,-
ade20k,object,920,file box,0,-
ade20k,object,921,file boxes,0,-
ade20k,object,922,file cabinet,302,file cabinet
ade20k,object,923,file cabinets,302,file cabinet
ade20k,object,924,file organizer,0,-
ade20k,object,925,file;file cabinet;filing cabinet,302,file cabinet
ade20k,object,926,files,0,-
ade20k,object,927,filing cabinets,0,-
ade20k,object,929,finger,0,-
ade20k,object,931,fire,0,-
ade20k,object,932,fire alarm,0,-
ade20k,object,933,fire alarm box,0,-
ade20k,object,935,fire blanket,0,-
ade20k,object,936,fire booth,0,-
ade20k,object,937,fire engine,0,-
ade20k,object,939,fire extinguisher;extinguisher;asphyxiator,289,fire extinguisher
ade20k,object,940,fire hose,0,-
ade20k,object,941,fire utensils,0,-
ade20k,object,942,fireplace utensils,0,-
ade20k,object,943,fireplace;hearth;open fireplace,92,fire place
ade20k,object,944,fireplug;fire hydrant;plug,199,fireplug
ade20k,object,945,firewood,0,-
ade20k,object,946,fireworks,0,-
ade20k,object,947,first floor,0,-
ade20k,object,948,fish,0,-
ade20k,object,949,fish farm water,0,-
ade20k,object,950,fish structure,0,-
ade20k,object,951,fish tank,0,-
ade20k,object,952,fishing pole,0,-
ade20k,object,953,fitting room,0,-
ade20k,object,954,flag,90,flag
ade20k,object,955,flag pole,0,-
ade20k,object,956,flags,90,flag
ade20k,object,957,flagstones,0,-
ade20k,object,958,flame,0,-
ade20k,object,959,flashlight,0,-
ade20k,object,960,flask,0,-
ade20k,object,961,flavorings,0,-
ade20k,object,962,flight deck,0,-
ade20k,object,963,flip flop,0,-
ade20k,object,964,flip flops,0,-
ade20k,object,965,float,0,-
ade20k,object,967,floating bridge,0,-
ade20k,object,969,flock of sheep,0,-
ade20k,object,970,floodlight,0,-
ade20k,object,972,floor,3,floor
ade20k,object,973,floor light,0,-
ade20k,object,974,floor recessed light,0,-
ade20k,object,975,floor spotlight,0,-
ade20k,object,976,floor;flooring,3,floor
ade20k,object,978,flower,37,flower
ade20k,object,979,flowerpots,41,flowerpot
ade20k,object,982,fluorescent;fluorescent fixture,125,fluorescent
ade20k,object,983,flusher,0,-
ade20k,object,984,flute,0,-
ade20k,object,985,flyer,0,-
ade20k,object,986,flyers,0,-
ade20k,object,987,flyscreen,0,-
ade20k,object,988,foam,0,-
ade20k,object,989,fog,0,-
ade20k,object,990,fog bank,0,-
ade20k,object,991,folded box,0,-
ade20k,object,992,folders,0,-
ade20k,object,993,folding chair,0,-
ade20k,object,994,folding chairs,0,-
ade20k,object,995,folding door,0,-
ade20k,object,997,folding screen,0,-
ade20k,object,998,folding table,0,-
ade20k,object,999,font,0,-
ade20k,object,1000,food cart,0,-
ade20k,object,1001,food processor,0,-
ade20k,object,1002,food;solid food,114,food
ade20k,object,1003,foodstuffs,0,-
ade20k,object,1006,foot rest,0,-
ade20k,object,1007,football,0,-
ade20k,object,1009,football stadium,0,-
ade20k,object,1010,football table,0,-
ade20k,object,1011,football trophy,0,-
ade20k,object,1013,footbridge;overcrossing;pedestrian bridge,286,footbridge
ade20k,object,1014,footpath,0,-
ade20k,object,1015,footrest,0,-
ade20k,object,1016,forecourt,328,forecourt
ade20k,object,1017,forest,0,-
ade20k,object,1018,forge,0,-
ade20k,object,1019,fork,193,fork
ade20k,object,1020,forklift,0,-
ade20k,object,1021,forks,193,fork
ade20k,object,1022,fort,0,-
ade20k,object,1023,fountain,237,fountain
ade20k,object,1024,frame,0,-
ade20k,object,1025,frames,0,-
ade20k,object,1026,freezer,0,-
ade20k,object,1028,freight goods,0,-
ade20k,object,1029,freight train,0,-
ade20k,object,1032,front;front end;forepart,0,-
ade20k,object,1033,fruit,172,fruit
ade20k,object,1034,fruit bowl,0,-
ade20k,object,1035,fruit machine,0,-
ade20k,object,1036,fruit stand,0,-
ade20k,object,1037,fryer,0,-
ade20k,object,1038,fryer basket,0,-
ade20k,object,1039,frying pan,0,-
ade20k,object,1040,frying pans,0,-
ade20k,object,1041,fuel can,0,-
ade20k,object,1042,fuel pump,0,-
ade20k,object,1043,fuel tank,0,-
ade20k,object,1044,funfair,0,-
ade20k,object,1045,funicular,0,-
ade20k,object,1046,funnel,0,-
ade20k,object,1047,fur,0,-
ade20k,object,1048,furnace,0,-
ade20k,object,1049,furnace room,0,-
ade20k,object,1050,furrow,0,-
ade20k,object,1053,game,0,-
ade20k,object,1054,game table,0,-
ade20k,object,1055,games,0,-
ade20k,object,1056,games room,0,-
ade20k,object,1057,games table,0,-
ade20k,object,1058,gaming table,0,-
ade20k,object,1059,gangway,0,-
ade20k,object,1060,gap,0,-
ade20k,object,1061,garage,0,-
ade20k,object,1064,garbage,0,-
ade20k,object,1066,garland,0,-
ade20k,object,1067,garlic,0,-
ade20k,object,1068,garlic cloves,0,-
ade20k,object,1069,garlics,0,-
ade20k,object,1070,garment bag,0,-
ade20k,object,1071,gas bottle,0,-
ade20k,object,1072,gas cap,0,-
ade20k,object,1073,gas cylinder,0,-
ade20k,object,1074,gas heater,0,-
ade20k,object,1075,gas meter,0,-
ade20k,object,1076,gas pedal,0,-
ade20k,object,1078,gas station,0,-
ade20k,object,1079,gas well,0,-
ade20k,object,1080,gasworks,0,-
ade20k,object,1081,gate,162,gate
ade20k,object,1082,gatehouse,0,-
ade20k,object,1083,gates,162,gate
ade20k,object,1084,gateway,0,-
ade20k,object,1085,gauge,0,-
ade20k,object,1088,gear,0,-
ade20k,object,1089,gear shift,0,-
ade20k,object,1090,gear wheel,0,-
ade20k,object,1091,gears,0,-
ade20k,object,1092,gearshift,0,-
ade20k,object,1093,generator,0,-
ade20k,object,1094,girder,0,-
ade20k,object,1095,glacier,0,-
ade20k,object,1096,glass box,0,-
ade20k,object,1097,glass separation,0,-
ade20k,object,1098,glass;drinking glass,89,glass
ade20k,object,1099,glasses case,0,-
ade20k,object,1100,glove,0,-
ade20k,object,1101,glove compartment,0,-
ade20k,object,1102,gloves,0,-
ade20k,object,1103,goal,0,-
ade20k,object,1104,goat,0,-
ade20k,object,1105,goblet,0,-
ade20k,object,1106,goggles,0,-
ade20k,object,1107,goldfish bowl,0,-
ade20k,object,1108,golf bag,0,-
ade20k,object,1109,golf ball,0,-
ade20k,object,1110,golf cart,0,-
ade20k,object,1111,golf club,0,-
ade20k,object,1112,golf green,0,-
ade20k,object,1113,goods,0,-
ade20k,object,1114,goose,0,-
ade20k,object,1115,gooses,0,-
ade20k,object,1116,gourd,0,-
ade20k,object,1117,gramophone,0,-
ade20k,object,1119,grand piano;grand,0,-
ade20k,object,1120,grandfather clock,0,-
ade20k,object,1121,grandstand;covered stand,190,grandstand
ade20k,object,1123,grapevine,0,-
ade20k,object,1124,graphic equalizer,0,-
ade20k,object,1125,grass,11,grass
ade20k,object,1126,grassland,0,-
ade20k,object,1127,grate,0,-
ade20k,object,1128,grater,0,-
ade20k,object,1129,grating,0,-
ade20k,object,1130,gravel,0,-
ade20k,object,1131,gravestone;headstone;tombstone,0,-
ade20k,object,1132,gravestones,0,-
ade20k,object,1133,gravy boat,0,-
ade20k,object,1135,greenhouse,0,-
ade20k,object,1136,grid,0,-
ade20k,object,1137,griddle,0,-
ade20k,object,1138,grill,187,grill
ade20k,object,1139,grill;grille;grillwork,187,grill
ade20k,object,1141,grille door,0,-
ade20k,object,1142,grills,187,grill
ade20k,object,1143,grinder,0,-
ade20k,object,1144,gripper,0,-
ade20k,object,1146,ground desert,0,-
ade20k,object,1147,ground shrubs,0,-
ade20k,object,1148,guard rail,0,-
ade20k,object,1149,guardhouse,0,-
ade20k,object,1150,guillotine,0,-
ade20k,object,1151,guitar,248,guitar
ade20k,object,1152,guitar case,0,-
ade20k,object,1153,guitar cover,0,-
ade20k,object,1154,gull,0,-
ade20k,object,1155,gun,0,-
ade20k,object,1156,gutter,0,-
ade20k,object,1157,gym machine,0,-
ade20k,object,1158,gym shoe;sneaker;tennis shoe,0,-
ade20k,object,1160,hair,0,-
ade20k,object,1161,hair dryer,0,-
ade20k,object,1162,hair spray,0,-
ade20k,object,1163,hairbrush,0,-
ade20k,object,1164,hairdresser chair,0,-
ade20k,object,1165,hairdressers chair,0,-
ade20k,object,1166,hairpieces,0,-
ade20k,object,1167,half globe,0,-
ade20k,object,1169,hall,0,-
ade20k,object,1170,ham,0,-
ade20k,object,1171,hammer,0,-
ade20k,object,1172,hammock,0,-
ade20k,object,1173,hams,0,-
ade20k,object,1175,hand bellows,0,-
ade20k,object,1176,hand dryer,0,-
ade20k,object,1177,hand trolley,0,-
ade20k,object,1178,handbag,178,handbag
ade20k,object,1181,handle;grip;handgrip;hold,0,-
ade20k,object,1184,hands,0,-
ade20k,object,1185,hangar,0,-
ade20k,object,1186,hanger,247,hanger
ade20k,object,1187,hanger hook,0,-
ade20k,object,1188,hangers,247,hanger
ade20k,object,1189,hanging clothes,0,-
ade20k,object,1190,hanging instrument,0,-
ade20k,object,1191,hanging utensils,0,-
ade20k,object,1192,harbor,0,-
ade20k,object,1193,hard drive,0,-
ade20k,object,1194,hardware,0,-
ade20k,object,1195,harness,0,-
ade20k,object,1196,harp,0,-
ade20k,object,1197,hat;chapeau;lid,207,hat
ade20k,object,1198,hatch,0,-
ade20k,object,1199,hatchery,0,-
ade20k,object,1200,hats,207,hat
ade20k,object,1201,haversack,189,backpack
ade20k,object,1202,hay,0,-
ade20k,object,1203,hay bale,0,-
ade20k,object,1205,hay stacks,0,-
ade20k,object,1207,head deer,0,-
ade20k,object,1210,head sport,0,-
ade20k,object,1211,head;caput,0,-
ade20k,object,1212,headboard,0,-
ade20k,object,1214,headlight;headlamp,0,-
ade20k,object,1215,headphones,0,-
ade20k,object,1217,headstone cross,0,-
ade20k,object,1218,headstones,0,-
ade20k,object,1220,heart,0,-
ade20k,object,1221,hearth,92,fire place
ade20k,object,1223,heater;warmer,202,heater
ade20k,object,1224,heating,0,-
ade20k,object,1225,hedge partial,0,-
ade20k,object,1226,hedge;hedgerow,194,hedge
ade20k,object,1229,helicopter,0,-
ade20k,object,1230,heliport,0,-
ade20k,object,1231,helmet,264,helmet
ade20k,object,1232,hen;biddy,0,-
ade20k,object,1233,henhouse,0,-
ade20k,object,1234,hens,0,-
ade20k,object,1235,herb,0,-
ade20k,object,1239,highway bridge,0,-
ade20k,object,1240,hill,146,hill
ade20k,object,1246,hillside,0,-
ade20k,object,1248,hinge;flexible joint,0,-
ade20k,object,1250,hippopotamus head,0,-
ade20k,object,1251,hoarding,301,billboard
ade20k,object,1252,hobby-elephant,0,-
ade20k,object,1253,hobby-horse,0,-
ade20k,object,1254,hockey table,0,-
ade20k,object,1255,hoist,0,-
ade20k,object,1256,hole,0,-
ade20k,object,1257,hole puncher,0,-
ade20k,object,1258,hollow,0,-
ade20k,object,1259,hood,0,-
ade20k,object,1260,hood;exhaust hood,145,exhaust hood
ade20k,object,1262,hook,0,-
ade20k,object,1264,horizontal bar,0,-
ade20k,object,1265,horse carousel,0,-
ade20k,object,1267,hose,0,-
ade20k,object,1268,hosepipe,0,-
ade20k,object,1269,hot air balloon,0,-
ade20k,object,1270,hot mitt,0,-
ade20k,object,1271,hot peppers,0,-
ade20k,object,1272,hot tub,306,hot tub
ade20k,object,1273,hotel safe,0,-
ade20k,object,1274,hotplate,0,-
ade20k,object,1275,hourglass,0,-
ade20k,object,1276,house,70,house
ade20k,object,1277,house number,0,-
ade20k,object,1278,houseboat,0,-
ade20k,object,1281,housing project,0,-
ade20k,object,1282,hovel;hut;hutch;shack;shanty,265,hovel
ade20k,object,1283,howdah,0,-
ade20k,object,1284,hull,0,-
ade20k,object,1285,hutch,265,hovel
ade20k,object,1286,huts,0,-
ade20k,object,1288,ice bucket,0,-
ade20k,object,1289,ice cone,0,-
ade20k,object,1290,ice cream,0,-
ade20k,object,1291,ice cream machine,0,-
ade20k,object,1292,ice creme stand,0,-
ade20k,object,1293,ice decoration,0,-
ade20k,object,1294,ice field,0,-
ade20k,object,1295,ice floe;floe,0,-
ade20k,object,1296,ice ground,0,-
ade20k,object,1297,ice hockey rink,0,-
ade20k,object,1300,ice mountain,0,-
ade20k,object,1301,ice rink,0,-
ade20k,object,1302,ice shelf,0,-
ade20k,object,1303,ice wall,0,-
ade20k,object,1304,ice;water ice,0,-
ade20k,object,1305,iceberg,0,-
ade20k,object,1306,icicle,0,-
ade20k,object,1307,icicles,0,-
ade20k,object,1308,id card,0,-
ade20k,object,1309,idol,0,-
ade20k,object,1310,igloo,0,-
ade20k,object,1311,in box,0,-
ade20k,object,1312,incense,0,-
ade20k,object,1313,incinerator,0,-
ade20k,object,1314,incubator,0,-
ade20k,object,1315,index card,0,-
ade20k,object,1316,index cards,0,-
ade20k,object,1317,indoor track,0,-
ade20k,object,1318,industrial machine,0,-
ade20k,object,1319,industrial plant,0,-
ade20k,object,1320,industrial robot,0,-
ade20k,object,1321,industry,0,-
ade20k,object,1322,inflatable bounce game,0,-
ade20k,object,1323,inflatable doll,0,-
ade20k,object,1324,inflatable glove,0,-
ade20k,object,1325,inflatable park,0,-
ade20k,object,1326,inflatable train,0,-
ade20k,object,1327,ingot;metal bar;block of metal,0,-
ade20k,object,1330,instrument,0,-
ade20k,object,1331,instrument control,0,-
ade20k,object,1332,instrument panel,0,-
ade20k,object,1335,intercom,0,-
ade20k,object,1337,ipod,0,-
ade20k,object,1338,iron,0,-
ade20k,object,1339,iron bar,0,-
ade20k,object,1340,iron cross,0,-
ade20k,object,1341,iron tubes,0,-
ade20k,object,1342,ironing board,0,-
ade20k,object,1343,island,0,-
ade20k,object,1344,iv bag,0,-
ade20k,object,1345,jack,0,-
ade20k,object,1346,jacket,234,jacket
ade20k,object,1347,jam,0,-
ade20k,object,1349,jar,132,jar
ade20k,object,1352,jetty,0,-
ade20k,object,1353,jewelry display,0,-
ade20k,object,1354,joist,0,-
ade20k,object,1355,joists,0,-
ade20k,object,1356,joystick,0,-
ade20k,object,1357,judge table,0,-
ade20k,object,1358,jug,0,-
ade20k,object,1359,juice machine,0,-
ade20k,object,1360,juke box,0,-
ade20k,object,1361,junk,0,-
ade20k,object,1362,junk pile,0,-
ade20k,object,1363,kasbah,0,-
ade20k,object,1364,kayak,0,-
ade20k,object,1365,kennel,0,-
ade20k,object,1366,kennels,0,-
ade20k,object,1367,kettle;boiler,214,kettle
ade20k,object,1368,key,0,-
ade20k,object,1369,key pad,0,-
ade20k,object,1370,keyboard,173,keyboard
ade20k,object,1372,killer whale,0,-
ade20k,object,1373,kit,0,-
ade20k,object,1374,kitchen island,204,kitchen island
ade20k,object,1375,kitchen towel,0,-
ade20k,object,1376,kitchen utensils,0,-
ade20k,object,1377,kite,0,-
ade20k,object,1378,knife,156,knife
ade20k,object,1380,knob,0,-
ade20k,object,1381,knobs,0,-
ade20k,object,1383,lab bench,0,-
ade20k,object,1385,label tag,0,-
ade20k,object,1386,label;recording label,0,-
ade20k,object,1387,laboratory equipment,0,-
ade20k,object,1388,laboratory machine,0,-
ade20k,object,1389,laboratory machines,0,-
ade20k,object,1390,labyrinth,0,-
ade20k,object,1391,ladder,206,ladder
ade20k,object,1392,ladle,0,-
ade20k,object,1393,lake,318,lake
ade20k,object,1394,laminating machine,0,-
ade20k,object,1395,lamp,21,lamp
ade20k,object,1396,lamp cord,0,-
ade20k,object,1398,lamps,21,lamp
ade20k,object,1399,lampshade,0,-
ade20k,object,1400,lance,0,-
ade20k,object,1401,land;ground;soil,183,land
ade20k,object,1402,landfill,0,-
ade20k,object,1404,lantern,0,-
ade20k,object,1405,lanterns,0,-
ade20k,object,1406,laptop bag,0,-
ade20k,object,1407,laptop;laptop computer,168,laptop
ade20k,object,1408,large fork,0,-
ade20k,object,1409,large rabbit,0,-
ade20k,object,1411,lathe,0,-
ade20k,object,1412,lattice,0,-
ade20k,object,1413,laundry,0,-
ade20k,object,1414,laundry basket,0,-
ade20k,object,1415,lava,0,-
ade20k,object,1417,lawn mower,0,-
ade20k,object,1419,leaf;leafage;foliage,0,-
ade20k,object,1420,leash,0,-
ade20k,object,1421,leather,0,-
ade20k,object,1422,leathers,0,-
ade20k,object,1424,leaves,0,-
ade20k,object,1425,lectern,0,-
ade20k,object,1426,ledge,0,-
ade20k,object,1427,ledges,0,-
ade20k,object,1433,leg,0,-
ade20k,object,1435,lemon,0,-
ade20k,object,1436,letter mail,0,-
ade20k,object,1437,level,0,-
ade20k,object,1438,lever,0,-
ade20k,object,1441,lid,207,hat
ade20k,object,1442,life preserver,0,-
ade20k,object,1445,light bulb;lightbulb;bulb;incandescent lamp;electric light;electric-light bulb,0,-
ade20k,object,1446,light display,0,-
ade20k,object,1447,light pole,0,-
ade20k,object,1449,light switches,0,-
ade20k,object,1450,light tower,0,-
ade20k,object,1451,light;light source,18,light
ade20k,object,1452,lighter,0,-
ade20k,object,1453,lighting,0,-
ade20k,object,1455,lily pads,0,-
ade20k,object,1456,linens,0,-
ade20k,object,1457,lithograph,0,-
ade20k,object,1458,litter basket,0,-
ade20k,object,1459,livestock,0,-
ade20k,object,1460,loaves,0,-
ade20k,object,1461,lock,0,-
ade20k,object,1462,locker,0,-
ade20k,object,1463,lockers,0,-
ade20k,object,1464,lockgate,0,-
ade20k,object,1466,lodge,0,-
ade20k,object,1467,loft,0,-
ade20k,object,1468,log,0,-
ade20k,object,1469,log holder,0,-
ade20k,object,1470,logo,0,-
ade20k,object,1471,logs,0,-
ade20k,object,1472,loom,0,-
ade20k,object,1473,loudspeaker,138,loudspeaker
ade20k,object,1474,loudspeaker;speaker;speaker unit;loudspeaker system;speaker system,138,loudspeaker
ade20k,object,1475,lower deck,0,-
ade20k,object,1477,luggage,0,-
ade20k,object,1478,luggage rack,0,-
